qid;property;rank;snaktype;value_raw;value_year;value_label;value_desc;qid_label;qid_desc
Q1409;P268;normal;value;11956741v;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P25;normal;value;Q229413;;Agrippina the Elder;Member of Julio-Claudian dynasty (c. 14 BC–AD 33);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P22;normal;value;Q191039;;Germanicus;nephew and adopted son of emperor Tiberius, heir of the Roman Empire;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P39;normal;value;Q842606;;Roman emperor;ruler of the Roman Empire during the imperial period;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P39;normal;value;Q20056508;;ancient Roman senator;position;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P39;normal;value;Q40779;;Roman consul;political office in ancient Rome;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P373;normal;value;Caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P214;normal;value;59052351;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P214;normal;value;449159474306827662208;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P244;normal;value;n50032169;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P19;normal;value;Q16010710;;Antium;ancient coastal town in Latium, Italy;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P20;normal;value;Q200642;;Palatine Hill;centremost of the seven hills of Rome, Italy;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P227;normal;value;118518410;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P269;normal;value;027551016;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P213;normal;value;0000000093108408;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P106;normal;value;Q82955;;politician;person who holds or seeks positions in government;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P509;normal;value;Q4228595;;stab wound;"form of penetrating trauma to the skin that results from a knife or a similar pointed object that is ""deeper than it is wide""";Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P569;normal;value;+0012-08-31T00:00:00Z;12.0;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P570;normal;value;+0041-01-24T00:00:00Z;41.0;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P31;normal;value;Q5;;human;any single member of Homo sapiens, unique extant species of the genus Homo;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P906;normal;value;182707;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P18;normal;value;Portrait Head of Caligula - Getty Museum (72.AA.155).jpg;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P40;normal;value;Q235586;;Julia Drusilla;daughter of emperor Caligula;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P935;normal;value;Gaius Iulius Caesar Germanicus Caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P646;normal;value;/m/01_31;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P53;normal;value;Q192841;;Julio-Claudian dynasty;Roman imperial dynasty consisting of the first five emperors: Augustus, Tiberius, Caligula, Claudius and Nero;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P53;normal;value;Q3268376;;Julii Caesares;patrician branch of the gens Julia;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P27;normal;value;Q1747689;;Ancient Rome;country that began growing on the Italian Peninsula from the 8th century BC;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1422;normal;value;868;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1196;normal;value;Q149086;;homicide;killing of a human being by another human being;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P26;normal;value;Q242199;;Junia Claudilla;first wife of Roman Emperor Caligula;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P26;normal;value;Q241982;;Livia Orestilla;second wife of Roman Emperor Caligula;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P26;normal;value;Q256048;;Lollia Paulina;Roman empress as the second consort of Caligula;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P26;normal;value;Q240928;;Milonia Caesonia;Roman Empress as the fourth and last wife of Caligula;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1006;normal;value;072862092;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P245;normal;value;500354951;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P910;normal;value;Q9824225;;Category:Caligula;Wikimedia category;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1263;normal;value;775/000027694;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1900;normal;value;dates/lod/138;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2163;normal;value;10775;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2358;normal;value;Q5517401;;Gaius;ancient Roman praenomen;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2348;normal;value;Q787204;;High Roman Empire;time period (ca. 27 BC to 235 AD);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2348;normal;value;Q105747718;;Greco-Roman Egypt;period of Egyptian history;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2348;normal;value;Q105747936;;Roman Egypt Era;era of Egyptian history from 30 BC to 395 AD;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2348;normal;value;Q206414;;Principate;first period of the Roman Empire (ca. 27 BC to 284 AD);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2348;normal;value;Q192841;;Julio-Claudian dynasty;Roman imperial dynasty consisting of the first five emperors: Augustus, Tiberius, Caligula, Claudius and Nero;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2949;normal;value;Germanicus-11;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P119;normal;value;Q770847;;Mausoleum of Augustus;building in Campo Marzio, Italy;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1296;normal;value;0013586;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q4173137;;Jewish Encyclopedia of Brockhaus and Efron;encyclopedia;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q19180675;;Small Brockhaus and Efron Encyclopedic Dictionary;Russian encyclopedic dictionary;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q602358;;Brockhaus and Efron Encyclopedic Dictionary;comprehensive multi-volume encyclopedia in Russian;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q30059240;;Realʹnyj slovarʹ klassičeskih drevnostej po Lûbkeru;"Russian translation of the ""Real Lexicon of Classical Antiquity""";Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q3181656;;The Nuttall Encyclopædia;British encyclopedia;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q1229963;;The Twelve Caesars;Biographies of Julius Caesar and the first 11 Roman emperors by Suetonius;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q867541;;Encyclopædia Britannica 11th edition;11th edition of Encyclopædia Britannica;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q19047539;;Collier's New Encyclopedia, 1921;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q1029706;;New International Encyclopedia;American encyclopedia first published in 1902;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q4532138;;Granat Encyclopedic Dictionary;seventh edition of Russian encyclopedic dictionary;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1343;normal;value;Q1138524;;Pauly–Wissowa;German classics encyclopedia (1894–1980);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q237629;;Julia Livilla;youngest sister of the Roman Emperor Caligula (c. AD 18-c. 41);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q154732;;Agrippina the Younger;Roman empress and member of the Julio-Claudian dynasty (AD 15–59);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q241036;;Julia Drusilla;sister of Emperor Caligula;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q165448;;Drusus Caesar;adopted grandson and heir of the Roman emperor Tiberius (c. 8 AD-33 AD) (7-33);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q370363;;Nero Caesar;adopted grandson and heir of the Roman Emperor Tiberius (c. AD 6 - AD 31);Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q91339267;;Gaius Julius Caesar Germanicus Major;Julio-Claudian prince, son of Germanicus and Agrippina;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q91340775;;Tiberius Julius Caesar Germanicus;Julio-Claudian prince, son of Germanicus and Agrippina;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3373;normal;value;Q91340806;;Ignotus Julius Caesar Germanicus;Julio-Claudian prince, son of Germanicus and Agrippina;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1559;normal;value;;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P140;normal;value;Q337547;;ancient Roman religion;form of Indo-European polytheism practised in the Roman civilization;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3716;normal;value;Q98108963;;patricius;male patrician in ancient Rome;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P4159;normal;value;Caligula_(1);;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3219;normal;value;caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1417;normal;value;biography/Caligula-Roman-emperor;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P949;normal;value;000027670;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5587;normal;value;pm1330771kxl1vd;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P41;normal;value;Vexilloid of the Roman Empire.svg;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1871;normal;value;cnp00984012;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1280;normal;value;213967971;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P691;normal;value;jn20000700269;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P21;normal;value;Q6581097;;male;"to be used in ""sex or gender"" (P21) to indicate that the human subject is a male or ""semantic gender"" (P10339) to indicate that a word refers to a male person";Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2924;normal;value;2035511;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2977;normal;value;GaCaesa;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5905;normal;value;4005-12025;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P6404;normal;value;caligola;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P6844;normal;value;118951;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2600;normal;value;6000000006101240586;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P950;normal;value;XX872649;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3222;normal;value;caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P4459;normal;value;17044/gaio-julio-cesar;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5821;normal;value;49287;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P4342;normal;value;Gaius_Julius_Caesar_Caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5019;normal;value;caligula-20;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5019;normal;value;caligula-gaius;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1412;normal;value;Q397;;Latin;Indo-European language of the Italic branch;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P4212;normal;value;pcrtDRE88F0klm;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1580;normal;value;a1388340;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5025;normal;value;Q510193;;Julia gens;Roman gens;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2359;normal;value;Q29871072;;Julius;ancient Roman nomen;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2365;normal;value;Q1025414;;Caesar;ancient Roman cognomen;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2366;normal;value;Q2695351;;Germanicus;ancient Roman cognomen, agnomen and victory title;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1449;normal;value;;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1449;normal;value;;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1449;normal;value;;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1449;normal;value;;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1449;normal;value;;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7786;normal;value;T93-546;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7902;normal;value;118518410;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2950;normal;value;gaius;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5421;normal;value;122136;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7982;normal;value;29920;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7711;normal;value;T513-4932;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3365;normal;value;caligola;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P4223;normal;value;caligola;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3280;normal;value;0000038601;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1017;normal;value;ADV11482269;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1017;normal;value;ADV11506568;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1273;normal;value;a11113261;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8189;normal;value;987007259208505171;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7699;normal;value;"LNB:7IV;=BC";;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1375;normal;value;000107927;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7293;normal;value;9810586246805606;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P4619;normal;value;000624410;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P97;normal;value;Q211804;;Augustus;imperial rank, honorific and title;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8440;normal;value;074-00532-001;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1819;normal;value;I00446780;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8179;normal;value;ncf12071392;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3065;normal;value;A009971551;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8034;normal;value;495/44115;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5063;normal;value;i94628;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8750;normal;value;7429;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9037;normal;value;c86fbd9f-01c6-4739-8bb4-0876c1b9706d;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9081;normal;value;8499;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9081;normal;value;22790;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9097;normal;value;10049295;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8814;normal;value;10899303-n;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P6821;normal;value;alvin-person:26369;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7666;normal;value;kaligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9536;normal;value;5a1d4d054ab9d081344cde63;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1695;normal;value;a0000001617660;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1889;normal;value;Q217685;;Caligula;1979 film by Tinto Brass;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1889;normal;value;Q255924;;Caligula;Wikimedia disambiguation page;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8349;normal;value;29716;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8568;normal;value;caius-caesar-agustus-caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8636;normal;value;C/caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1207;normal;value;n2005093196;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P6764;normal;value;N386;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9164;normal;value;28042;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8902;normal;value;people/80209;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P3348;normal;value;171785;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5617;normal;value;caligula-19149;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1477;normal;value;;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9984;normal;value;981058614685806706;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8895;normal;value;Emperor_Caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P6385;normal;value;istoriya/KALIGULA.html;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5002;normal;value;1319967;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P6839;normal;value;UsefulNotes/Caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P7305;normal;value;3919243;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9000;normal;value;Caligula;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8069;normal;value;1618;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P10553;normal;value;079320562;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9495;normal;value;person/754D4073-A569-47B4-AA23-8530FB424F69;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P410;normal;value;Q725434;;imperator;military rank and award title in ancient Rome;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P5008;normal;value;Q6173448;;Wikipedia:Vital articles/Level/4;Wikimedia project page;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1711;normal;value;140673;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P11155;normal;value;98409;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P11156;normal;value;26380;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P10141;normal;value;30104;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P8783;normal;value;9616;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P10031;normal;value;513;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9247;normal;value;670841;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P9247;normal;value;670849;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P10227;normal;value;vtls001131902;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P1185;normal;value;86075;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P2538;normal;value;13211;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P11249;normal;value;20728489;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P11686;normal;value;981058614685806706;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
Q1409;P11835;normal;value;63;;;;Caligula;third Roman emperor (AD 12-41) (r. AD 37-41)
